Asset,TimeFrame,Time,Open,High,Low,Close,Year,Quarter,Month,Week
GBPUSD,H4,1993-05-11 21:00,1.53700,1.54450,1.52900,1.53380,1993,2,5,19
GBPUSD,H4,1993-05-12 21:00,1.53280,1.53600,1.51800,1.52250,1993,2,5,19
GBPUSD,H4,1993-05-13 21:00,1.52280,1.54150,1.52000,1.53870,1993,2,5,19
GBPUSD,H4,1993-05-16 21:00,1.53650,1.54600,1.53090,1.53550,1993,2,5,19
GBPUSD,H4,1993-05-17 21:00,1.53500,1.53800,1.52370,1.53650,1993,2,5,20
GBPUSD,H4,1993-05-18 21:00,1.53500,1.54820,1.53280,1.54320,1993,2,5,20
GBPUSD,H4,1993-05-19 21:00,1.54250,1.56030,1.53830,1.55650,1993,2,5,20
GBPUSD,H4,1993-05-20 21:00,1.55480,1.55920,1.53900,1.54250,1993,2,5,20
GBPUSD,H4,1993-05-23 21:00,1.54000,1.54500,1.52890,1.53650,1993,2,5,20
GBPUSD,H4,1993-05-24 21:00,1.53850,1.54700,1.53450,1.54200,1993,2,5,21
GBPUSD,H4,1993-05-25 21:00,1.54200,1.55050,1.54100,1.54720,1993,2,5,21
GBPUSD,H4,1993-05-26 21:00,1.54530,1.56500,1.54250,1.56200,1993,2,5,21
GBPUSD,H4,1993-05-27 21:00,1.56100,1.56800,1.55350,1.56070,1993,2,5,21
GBPUSD,H4,1993-05-30 21:00,1.56050,1.56300,1.55600,1.56100,1993,2,5,21
GBPUSD,H4,1993-05-31 21:00,1.56130,1.56700,1.54600,1.55550,1993,2,5,22
GBPUSD,H4,1993-06-01 21:00,1.55440,1.55600,1.53640,1.54000,1993,2,6,22
GBPUSD,H4,1993-06-02 21:00,1.54030,1.55010,1.53700,1.55010,1993,2,6,22
GBPUSD,H4,1993-06-03 21:00,1.54900,1.55050,1.50600,1.50850,1993,2,6,22
GBPUSD,H4,1993-06-06 21:00,1.50630,1.52680,1.50600,1.52680,1993,2,6,22
GBPUSD,H4,1993-06-07 21:00,1.52530,1.52650,1.51350,1.52050,1993,2,6,23
GBPUSD,H4,1993-06-08 21:00,1.51950,1.52700,1.50690,1.51520,1993,2,6,23
GBPUSD,H4,1993-06-09 21:00,1.51370,1.53250,1.50700,1.53050,1993,2,6,23
GBPUSD,H4,1993-06-10 21:00,1.52930,1.54050,1.51850,1.52150,1993,2,6,23
GBPUSD,H4,1993-06-13 21:00,1.51900,1.53300,1.51900,1.52850,1993,2,6,23
GBPUSD,H4,1993-06-14 21:00,1.52750,1.53550,1.51400,1.51650,1993,2,6,24
GBPUSD,H4,1993-06-15 21:00,1.51550,1.52000,1.49800,1.50620,1993,2,6,24
GBPUSD,H4,1993-06-16 21:00,1.50550,1.51870,1.49850,1.51400,1993,2,6,24
GBPUSD,H4,1993-06-17 21:00,1.51420,1.51700,1.49200,1.49750,1993,2,6,24
GBPUSD,H4,1993-06-20 21:00,1.49400,1.49800,1.47990,1.48850,1993,2,6,24
GBPUSD,H4,1993-06-21 21:00,1.48830,1.49050,1.47400,1.47780,1993,2,6,25
GBPUSD,H4,1993-06-22 21:00,1.47800,1.48100,1.46700,1.47350,1993,2,6,25
GBPUSD,H4,1993-06-23 21:00,1.47200,1.47610,1.46370,1.46900,1993,2,6,25
GBPUSD,H4,1993-06-24 21:00,1.46830,1.48350,1.46700,1.47620,1993,2,6,25
GBPUSD,H4,1993-06-27 21:00,1.47850,1.49750,1.47500,1.49590,1993,2,6,25
GBPUSD,H4,1993-06-28 21:00,1.49540,1.51550,1.48940,1.51230,1993,2,6,26
GBPUSD,H4,1993-06-29 21:00,1.51200,1.51350,1.48850,1.49080,1993,2,6,26
GBPUSD,H4,1993-06-30 21:00,1.48980,1.51750,1.48670,1.51500,1993,2,6,26
GBPUSD,H4,1993-07-01 21:00,1.51500,1.52550,1.50550,1.50700,1993,3,7,26
GBPUSD,H4,1993-07-04 21:00,1.50800,1.51450,1.50450,1.51050,1993,3,7,26
GBPUSD,H4,1993-07-05 21:00,1.50950,1.51300,1.50150,1.50400,1993,3,7,27
GBPUSD,H4,1993-07-06 21:00,1.50300,1.50770,1.49000,1.49550,1993,3,7,27
GBPUSD,H4,1993-07-07 21:00,1.49420,1.49950,1.48900,1.49700,1993,3,7,27
GBPUSD,H4,1993-07-08 21:00,1.49500,1.49900,1.47650,1.48000,1993,3,7,27
GBPUSD,H4,1993-07-11 21:00,1.48400,1.48750,1.47200,1.47900,1993,3,7,27
GBPUSD,H4,1993-07-12 21:00,1.47800,1.49950,1.47350,1.49700,1993,3,7,28
GBPUSD,H4,1993-07-13 21:00,1.49780,1.50520,1.48850,1.50250,1993,3,7,28
GBPUSD,H4,1993-07-14 21:00,1.50250,1.50350,1.48450,1.48900,1993,3,7,28
GBPUSD,H4,1993-07-15 21:00,1.49050,1.49150,1.47400,1.48600,1993,3,7,28
GBPUSD,H4,1993-07-18 21:00,1.48450,1.50180,1.48300,1.49950,1993,3,7,28
GBPUSD,H4,1993-07-19 21:00,1.49750,1.51400,1.49550,1.51220,1993,3,7,29
GBPUSD,H4,1993-07-20 21:00,1.51050,1.52200,1.50750,1.51600,1993,3,7,29
GBPUSD,H4,1993-07-21 21:00,1.51510,1.51730,1.50200,1.51400,1993,3,7,29
GBPUSD,H4,1993-07-22 21:00,1.51000,1.51300,1.49150,1.50350,1993,3,7,29
GBPUSD,H4,1993-07-25 21:00,1.50400,1.50580,1.49400,1.50150,1993,3,7,29
GBPUSD,H4,1993-07-26 21:00,1.50120,1.50220,1.48680,1.48980,1993,3,7,30
GBPUSD,H4,1993-07-27 21:00,1.48800,1.49750,1.48450,1.49600,1993,3,7,30
GBPUSD,H4,1993-07-28 21:00,1.49500,1.50150,1.48000,1.48000,1993,3,7,30
GBPUSD,H4,1993-07-29 21:00,1.48120,1.48900,1.47500,1.48150,1993,3,7,30
GBPUSD,H4,1993-08-01 21:00,1.47900,1.50900,1.47590,1.50130,1993,3,8,30
GBPUSD,H4,1993-08-02 21:00,1.50120,1.50950,1.49400,1.50000,1993,3,8,31
GBPUSD,H4,1993-08-03 21:00,1.50000,1.50550,1.49750,1.50100,1993,3,8,31
GBPUSD,H4,1993-08-04 21:00,1.50160,1.50470,1.48950,1.49640,1993,3,8,31
GBPUSD,H4,1993-08-05 21:00,1.49580,1.49950,1.48500,1.49790,1993,3,8,31
