Asset,TimeFrame,Time,Open,High,Low,Close,Year,Quarter,Month,Week
USDJPY,W1,1988-01-02 21:00,120.900,131.900,120.300,128.300,1988,1,1,1
USDJPY,W1,1988-01-09 21:00,128.400,131.250,125.500,131.150,1988,1,1,1
USDJPY,W1,1988-01-16 21:00,131.100,131.900,126.550,127.250,1988,1,1,2
USDJPY,W1,1988-01-23 21:00,127.500,128.300,126.900,128.100,1988,1,1,3
USDJPY,W1,1988-01-30 21:00,128.350,129.650,127.750,129.450,1988,1,1,4
USDJPY,W1,1988-02-06 21:00,129.500,132.100,128.550,131.100,1988,1,2,5
USDJPY,W1,1988-02-13 21:00,131.300,131.600,129.650,130.250,1988,1,2,6
USDJPY,W1,1988-02-20 21:00,130.200,130.200,128.100,128.350,1988,1,2,7
USDJPY,W1,1988-02-27 21:00,128.350,129.700,127.950,128.700,1988,1,2,8
USDJPY,W1,1988-03-05 21:00,128.850,128.900,127.150,127.300,1988,1,3,9
USDJPY,W1,1988-03-12 21:00,127.300,128.900,126.550,128.000,1988,1,3,10
USDJPY,W1,1988-03-19 21:00,128.050,128.050,125.050,125.100,1988,1,3,11
USDJPY,W1,1988-03-26 21:00,124.800,125.900,123.650,124.000,1988,1,3,12
USDJPY,W1,1988-04-02 21:00,123.900,126.500,123.450,125.800,1988,2,4,13
USDJPY,W1,1988-04-09 21:00,125.800,127.050,123.400,124.000,1988,2,4,14
USDJPY,W1,1988-04-16 21:00,124.100,124.950,123.700,124.850,1988,2,4,15
USDJPY,W1,1988-04-23 21:00,124.900,125.400,124.300,125.200,1988,2,4,16
USDJPY,W1,1988-04-30 21:00,125.250,125.400,124.300,124.850,1988,2,4,17
USDJPY,W1,1988-05-07 21:00,124.750,125.000,124.150,124.800,1988,2,5,18
USDJPY,W1,1988-05-14 21:00,124.800,126.100,124.650,124.850,1988,2,5,19
USDJPY,W1,1988-05-21 21:00,124.900,125.100,124.000,124.950,1988,2,5,20
USDJPY,W1,1988-05-28 21:00,125.050,126.750,124.800,126.100,1988,2,5,21
USDJPY,W1,1988-06-04 21:00,126.100,126.500,124.550,124.900,1988,2,6,22
USDJPY,W1,1988-06-11 21:00,125.300,126.650,125.000,125.600,1988,2,6,23
USDJPY,W1,1988-06-18 21:00,125.850,130.950,125.750,130.550,1988,2,6,24
USDJPY,W1,1988-06-25 21:00,130.750,134.800,129.750,134.500,1988,2,6,25
USDJPY,W1,1988-07-02 21:00,135.000,135.600,131.400,133.300,1988,3,7,26
USDJPY,W1,1988-07-09 21:00,133.700,135.600,132.200,135.550,1988,3,7,27
USDJPY,W1,1988-07-16 21:00,135.600,135.750,130.550,130.900,1988,3,7,28
USDJPY,W1,1988-07-23 21:00,130.800,133.350,130.200,133.250,1988,3,7,29
USDJPY,W1,1988-07-30 21:00,133.300,133.950,132.200,133.900,1988,3,7,30
USDJPY,W1,1988-08-06 21:00,134.000,135.250,132.500,133.050,1988,3,8,31
USDJPY,W1,1988-08-13 21:00,132.800,134.350,131.700,133.650,1988,3,8,32
USDJPY,W1,1988-08-20 21:00,133.700,134.750,133.100,133.900,1988,3,8,33
USDJPY,W1,1988-08-27 21:00,133.950,137.300,133.750,135.950,1988,3,8,34
USDJPY,W1,1988-09-03 21:00,135.500,136.400,132.900,133.700,1988,3,9,35
USDJPY,W1,1988-09-10 21:00,133.800,134.900,132.900,134.100,1988,3,9,36
USDJPY,W1,1988-09-17 21:00,134.150,134.850,133.550,134.400,1988,3,9,37
USDJPY,W1,1988-09-24 21:00,134.500,135.050,133.550,133.750,1988,3,9,38
USDJPY,W1,1988-10-01 21:00,133.850,134.050,133.050,133.400,1988,4,10,39
USDJPY,W1,1988-10-08 21:00,133.300,133.300,126.550,126.550,1988,4,10,40
USDJPY,W1,1988-10-15 21:00,126.300,128.050,126.000,126.200,1988,4,10,41
USDJPY,W1,1988-10-22 21:00,126.200,127.250,125.450,125.650,1988,4,10,42
USDJPY,W1,1988-10-29 21:00,125.650,125.950,124.050,124.700,1988,4,10,43
USDJPY,W1,1988-11-05 21:00,125.250,126.000,122.600,122.900,1988,4,11,44
