Time,Open,High,Low,Close,Volume
2007.02.11 00:00,104.000,104.090,102.310,102.630,169710
2007.02.18 00:00,102.440,104.790,102.290,104.340,164807
2007.02.25 00:00,104.390,104.430,99.000,99.180,232751
2007.03.04 00:00,99.120,101.090,97.490,100.870,233761
2007.03.11 00:00,100.940,101.090,98.550,99.220,179161
2007.03.18 00:00,98.810,102.190,98.780,101.710,201184
2007.03.25 00:00,101.560,102.740,100.470,102.070,193936
2007.04.01 00:00,101.960,103.770,101.700,103.560,153784
2007.04.08 00:00,103.630,105.070,103.180,104.780,158548
2007.04.15 00:00,104.980,106.000,104.010,105.580,203359
2007.04.22 00:00,105.740,107.310,105.110,107.130,181383
2007.04.29 00:00,106.910,109.030,106.660,108.470,173038
2007.05.06 00:00,108.510,109.020,107.130,108.200,184289
2007.05.13 00:00,108.190,111.310,107.990,111.230,175858
2007.05.20 00:00,111.200,112.870,111.110,112.700,184923
2007.05.27 00:00,112.680,115.170,112.040,115.050,166422
2007.06.03 00:00,115.060,115.600,113.400,114.730,223397
2007.06.10 00:00,114.760,116.390,113.810,115.550,169083
2007.06.17 00:00,115.660,116.260,114.830,115.920,125231
2007.06.24 00:00,115.800,117.860,114.030,115.590,164481
2007.07.01 00:00,115.710,117.690,114.970,117.500,188823
2007.07.08 00:00,117.680,118.200,114.470,116.350,242775
2007.07.15 00:00,116.350,117.300,115.370,115.620,183057
2007.07.22 00:00,116.300,116.690,111.240,111.430,290341
2007.07.29 00:00,111.260,113.500,109.920,111.680,347672
2007.08.05 00:00,111.360,114.320,110.850,112.380,223261
2007.08.12 00:00,112.310,112.910,103.380,107.880,472092
2007.08.19 00:00,107.760,111.320,107.030,110.650,371068
2007.08.26 00:00,110.620,111.100,106.670,109.640,260245
2007.09.02 00:00,109.570,110.980,106.990,107.440,303054
2007.09.09 00:00,107.070,112.100,106.520,111.960,242543
2007.09.16 00:00,111.890,116.060,111.230,115.390,250239
2007.09.23 00:00,115.270,115.950,113.760,115.670,212503
2007.09.30 00:00,115.490,119.330,115.350,119.270,251186
2007.10.07 00:00,119.160,121.010,118.380,120.990,264820
2007.10.14 00:00,120.980,121.260,117.790,118.410,364884
2007.10.21 00:00,118.130,119.290,115.790,118.650,330746
2007.10.28 00:00,118.710,123.490,118.490,122.760,276492
2007.11.04 00:00,122.650,125.520,117.100,117.120,525938
2007.11.11 00:00,116.800,117.360,111.160,114.090,544200
2007.11.18 00:00,113.470,114.310,108.990,109.540,367024
2007.11.25 00:00,109.640,112.000,108.090,111.270,445953
2007.12.02 00:00,111.140,111.520,107.850,111.070,242858
2007.12.09 00:00,111.060,111.990,108.710,111.340,256249
2007.12.16 00:00,111.340,115.140,110.720,114.990,226586
2007.12.23 00:00,114.910,116.830,114.300,114.300,71419
2007.12.30 00:00,114.710,115.090,107.760,108.250,119219
2008.01.06 00:00,108.150,109.960,106.500,106.800,349859
2008.01.13 00:00,106.530,106.980,103.000,103.990,246523
2008.01.20 00:00,104.030,107.500,101.820,105.840,249115
2008.01.27 00:00,105.660,108.570,104.840,106.970,360428
2008.02.03 00:00,107.060,107.980,104.700,107.370,195938
2008.02.10 00:00,107.240,108.980,106.100,107.040,116784
2008.02.17 00:00,107.040,107.560,105.000,105.770,332577
2008.02.24 00:00,106.050,109.630,104.810,104.980,285186
2008.03.02 00:00,105.160,105.700,103.040,103.590,246648
2008.03.09 00:00,103.580,104.720,99.970,100.100,273945
2008.03.16 00:00,100.210,101.340,95.680,97.270,403925
2008.03.23 00:00,96.950,99.340,96.810,97.010,187178
2008.03.30 00:00,97.080,102.230,96.590,100.580,318116
2008.04.06 00:00,100.730,102.260,98.100,98.660,317270
2008.04.13 00:00,98.800,103.880,97.890,103.210,328282
2008.04.20 00:00,103.230,103.540,100.890,102.990,378334
2008.04.27 00:00,103.040,104.080,101.570,103.350,251631
2008.05.04 00:00,103.160,105.360,101.580,102.310,296966
2008.05.11 00:00,102.420,105.570,101.880,104.110,362475
2008.05.18 00:00,103.990,105.870,103.950,104.410,278518
2008.05.25 00:00,104.380,107.090,104.100,106.190,216174
2008.06.01 00:00,105.610,106.070,102.870,102.880,366137
2008.06.08 00:00,102.720,105.760,102.490,105.080,312383
2008.06.15 00:00,105.020,106.700,104.930,105.570,264990
2008.06.22 00:00,105.320,107.060,104.590,104.980,295141
2008.06.29 00:00,105.020,105.390,103.120,104.720,310808
2008.07.06 00:00,104.610,106.210,104.410,105.280,273219
2008.07.13 00:00,105.130,106.490,103.610,106.320,351322
2008.07.20 00:00,106.240,107.130,105.010,105.720,306311
2008.07.27 00:00,105.680,105.970,104.360,104.810,222707
2008.08.03 00:00,104.820,105.050,102.770,103.270,254874
2008.08.10 00:00,103.250,104.390,101.480,104.300,182696
2008.08.17 00:00,104.290,105.290,102.570,105.090,185623
2008.08.24 00:00,104.870,105.390,102.070,102.240,223117
2008.08.31 00:00,102.040,102.850,98.570,101.380,357555
