Time,Open,High,Low,Close,Volume
2007.06.03 00:00,0.84090,0.84760,0.83650,0.84470,8395
2007.06.10 00:00,0.84410,0.84450,0.83320,0.84200,12212
2007.06.17 00:00,0.84170,0.84920,0.83960,0.84710,10378
2007.06.24 00:00,0.84730,0.85200,0.83550,0.84910,13888
2007.07.01 00:00,0.84820,0.86080,0.84750,0.85790,9913
2007.07.08 00:00,0.85800,0.87150,0.85640,0.87100,13697
2007.07.15 00:00,0.87130,0.88330,0.86920,0.88010,13362
2007.07.22 00:00,0.87990,0.88700,0.85090,0.85180,23293
2007.07.29 00:00,0.85060,0.86130,0.84450,0.85460,26747
2007.08.05 00:00,0.85500,0.86610,0.84000,0.84440,20876
2007.08.12 00:00,0.84490,0.85040,0.76730,0.79750,43252
2007.08.19 00:00,0.79960,0.82710,0.78910,0.82710,30484
2007.08.26 00:00,0.82680,0.83330,0.80510,0.81840,24052
2007.09.02 00:00,0.81580,0.83080,0.81570,0.82640,20038
2007.09.09 00:00,0.82630,0.84370,0.81720,0.84180,21507
2007.09.16 00:00,0.84130,0.87020,0.82740,0.86660,23832
2007.09.23 00:00,0.86620,0.88860,0.86100,0.88770,18481
2007.09.30 00:00,0.88860,0.90030,0.87940,0.89730,23229
2007.10.07 00:00,0.89880,0.90590,0.89120,0.90430,30533
2007.10.14 00:00,0.90460,0.90760,0.88160,0.89020,46529
2007.10.21 00:00,0.88990,0.91850,0.87500,0.91820,43189
2007.10.28 00:00,0.91910,0.93440,0.91060,0.92310,45529
2007.11.04 00:00,0.92210,0.94000,0.90990,0.91140,51200
2007.11.11 00:00,0.90700,0.90890,0.87530,0.89270,60076
2007.11.18 00:00,0.89610,0.89960,0.86510,0.87760,49026
2007.11.25 00:00,0.88120,0.89190,0.86660,0.88420,48498
2007.12.02 00:00,0.88440,0.88540,0.86590,0.87600,36247
2007.12.09 00:00,0.87520,0.89060,0.86020,0.86050,39302
2007.12.16 00:00,0.86200,0.86970,0.85520,0.86720,32964
2007.12.23 00:00,0.86630,0.87910,0.86630,0.87610,13474
2007.12.30 00:00,0.87670,0.88470,0.86989,0.87200,80575
2008.01.06 00:00,0.87065,0.89744,0.86819,0.89063,160346
2008.01.13 00:00,0.88850,0.90180,0.86984,0.87896,204568
2008.01.20 00:00,0.87816,0.88523,0.85108,0.87945,216305
2008.01.27 00:00,0.87955,0.90460,0.87660,0.90409,166846
2008.02.03 00:00,0.90220,0.90994,0.88730,0.89532,173139
